# id     id_3DHST   SNR_IR   goodArea   z_IR     dL        Mstar           xfAGN     xeAGN     SFR_IR   eSFR_IR   SFR_UV       S1400        S1700        SFR_UV1400   SFR_UV1700   SFR_UV_from_Mstar   SFR_UV_for_noUV_noMstar   SFR_UV_for_AGN   SFR_total   SFR_UV_method   SFR_IR/SFR_total     
  7678   23570      6.274    1          1.966    14981.1   1.23599995E10   29.45     29.45     87.26    30.24     3.26938      1.50417E-7   2.12422E-7   3.26938      4.61709      12.9416             -99.0                     -99.0            90.5294     1.0             0.9638857652872991   
  7687   23499      12.03    1          2.592    21039.5   2.09899991E10   301.5     61.61     131.7    29.47     14.3889      1.75234E-5   1.98649E-5   751.229      851.612      9.30611             -99.0                     14.3889          146.089     4.0             0.9015052468016072   
  7698   23186      13.79    1          0.3766   1950.92   1.82799995E10   0.7344    0.7344    2.348    0.2023    0.505583     1.37161E-6   1.2071E-6    0.505583     0.444944     0.201341            -99.0                     -99.0            2.85358     1.0             0.822826064101935    
  7711   23543      11.91    1          0.6817   4009.56   1.18000005E10   0.8334    0.8334    9.04     0.759     0.0599464    3.85022E-8   8.15364E-8   0.0599464    0.126949     1.43065             -99.0                     -99.0            9.09995     1.0             0.9934120517145698   
  7800   23344      5.302    1          2.481    19943.7   3.03399997E10   36.47     36.47     102.3    23.85     10.2722      2.66666E-7   3.8222E-7    10.2722      14.7234      4.31573             -99.0                     -99.0            112.572     1.0             0.9087517322247095   
  7803   23287      6.214    1          1.93     14642.6   1.95900006E10   2.128     2.128     60.06    22.11     0.941942     4.5363E-8    6.95062E-8   0.941942     1.44327      4.67452             -99.0                     -99.0            61.0019     1.0             0.9845594973271324   
  7840   23210      7.967    1          1.807    13496.0   6.3380001E10    8.68      8.68      59.33    7.447     6.51156      3.69138E-7   5.08683E-7   6.51156      8.97313      0.892362            -99.0                     -99.0            65.8416     1.0             0.9011020388325921   
  7847   23304      22.3     1          1.414    9946.8    6.6369999E10    37.56     37.56     99.62    8.794     0.755124     7.88075E-8   1.13407E-7   0.755124     1.08666      1.40471             -99.0                     -99.0            100.375     1.0             0.9924782067247822   
  7895   23200      7.657    1          0.8799   5500.29   1.48600003E10   12.56     9.152     12.05    2.471     1.31652      3.54398E-8   6.13126E-8   0.103835     0.17964      1.3809              -99.0                     1.31652          13.3665     4.0             0.9015075000935174   
  7897   22526      73.82    1          0.0699   321.594   1.23E9          0.09879   0.09879   0.225    0.02187   0.124569     1.24368E-5   1.36831E-5   0.124569     0.137052     0.050234            -99.0                     -99.0            0.349569    1.0             0.6436497515511959   
  7907   23151      11.02    1          0.8785   5489.39   1.00499999E10   11.0      11.0      12.23    4.615     0.0581637    1.99306E-8   4.24718E-8   0.0581637    0.123946     2.42323             -99.0                     -99.0            12.2882     1.0             0.9952637489624193   
  7908   22874      13.9     1          0.561    3158.13   2.76699996E10   1.031     1.031     8.449    0.6077    1.48824      1.54075E-6   1.67397E-6   1.48824      1.61692      0.405502            -99.0                     -99.0            9.93724     1.0             0.8502360816484256   
  7920   23082      6.478    1          0.8398   5190.06   5.248E9         2.014     2.014     6.95     1.073     7.12845      2.73254E-6   2.99969E-6   7.12845      7.82535      3.41974             -99.0                     -99.0            14.0784     1.0             0.49366405273326514  
  7925   21796      23.15    1          0.3771   1954.0    1.66700007E11   0.3355    0.3355    3.987    0.1722    0.68648      1.8565E-6    1.90107E-6   0.68648      0.70296      0.0154859           -99.0                     -99.0            4.67348     1.0             0.853111599921258    
  7958   23021      6.245    1          2.69     22013.7   2.00399995E11   55.89     55.89     404.0    150.3     0.627734     1.33754E-8   2.15918E-8   0.627734     1.01335      1.21262             -99.0                     -99.0            404.628     1.0             0.9984479571359373   
  7959   22904      9.586    1          3.266    27852.5   2.00399995E11   265.6     265.6     915.8    242.0     11.7879      1.56901E-7   2.39868E-7   11.7879      18.0212      2.7488              -99.0                     -99.0            927.588     1.0             0.9872917717779877   
  7963   22285      11.35    1          0.2988   1487.43   3.63000013E9    0.1192    0.1192    1.187    0.1045    1.19517      5.57793E-6   5.39628E-6   1.19517      1.15625      0.265012            -99.0                     -99.0            2.38217     1.0             0.49828517696050245  
  7966   22980      6.268    1          3.242    27605.7   8.9529999E10    60.74     60.74     342.2    109.4     16.137       2.18646E-7   2.99393E-7   16.137       22.0964      3.17339             -99.0                     -99.0            358.337     1.0             0.9549669724309797   
  7996   22815      13.81    1          0.8392   5185.45   1.05200005E10   11.34     11.34     14.32    3.681     3.83501      1.47269E-6   1.92865E-6   3.83501      5.02239      2.66147             -99.0                     -99.0            18.155      1.0             0.7887634260534288   
  8004   21700      5.373    1          0.1895   898.311   2.46600008E11   0.08135   0.08135   0.2483   0.04621   0.181944     2.32809E-6   7.57729E-6   0.181944     0.592177     5.57425E-4          -99.0                     -99.0            0.430244    1.0             0.5771143816067161   
  8035   22776      6.902    1          0.5196   2876.55   2.45400013E9    0.48      0.48      3.321    0.4812    0.502697     6.27304E-7   6.27856E-7   0.502697     0.503139     0.741454            -99.0                     -99.0            3.8237      1.0             0.8685304809477731   
  8047   22662      16.02    1          0.679    3990.03   2.58200003E10   1.065     1.065     13.1     0.8179    1.60074      1.03821E-6   1.16702E-6   1.60074      1.79935      0.69268             -99.0                     -99.0            14.7007     1.0             0.891114028583673    
  8051   22790      6.807    1          0.7834   4760.84   8.5500001E9     0.4314    0.4314    7.41     1.089     1.60644      7.31835E-7   1.00039E-6   1.60644      2.19594      1.84105             -99.0                     -99.0            9.01644     1.0             0.8218321199941441   
  8053   22823      8.495    1          3.663    31973.2   2.64200008E10   135.7     110.5     333.8    71.14     90.6923      9.16042E-7   1.25547E-6   90.6923      124.297      17.0915             -99.0                     -99.0            424.492     1.0             0.7863516862508598   
  8054   22705      6.355    1          0.6827   4016.8    1.52E10         0.9666    0.9666    6.422    1.011     0.280544     1.79538E-7   2.43462E-7   0.280544     0.38043      0.713               -99.0                     -99.0            6.70254     1.0             0.9581442259203227   
  8056   22693      7.729    1          3.15     26662.3   6.9500002E10    70.58     70.58     238.7    63.8      1.20142      1.74508E-8   2.53334E-8   1.20142      1.7441       3.15554             -99.0                     -99.0            239.901     1.0             0.9949937682627417   
  8065   21683      7.497    1          0.5577   3135.48   1.18000001E11   0.8347    0.8347    3.2      0.4268    0.72908      7.65743E-7   8.33776E-7   0.72908      0.793856     0.0201611           -99.0                     -99.0            3.92908     1.0             0.8144400215826606   
  8081   22684      6.484    1          2.149    16719.7   3.8189998E10    24.17     14.53     131.3    20.25     7.7677       2.86915E-7   3.58306E-7   7.7677       9.70048      4.01361             -99.0                     -99.0            139.068     1.0             0.9441424339172203   
  8092   22613      18.26    1          0.5238   2904.87   9.1609999E9     1.176     1.176     6.537    0.3581    0.596936     7.30451E-7   8.193E-7     0.596936     0.669544     1.47455             -99.0                     -99.0            7.13394     1.0             0.9163239388052045   
  8099   22184      10.37    1          0.6419   3723.88   1.29399996E11   0.7745    0.7745    6.152    0.5934    0.887687     6.60976E-7   7.74747E-7   0.887687     1.04048      0.034065            -99.0                     -99.0            7.03969     1.0             0.8739021178489393   
  8105   22593      5.856    1          0.9378   5955.16   1.10099999E10   1.247     1.247     10.01    1.709     4.1855       1.21864E-6   1.55169E-6   4.1855       5.32937      1.74555             -99.0                     -99.0            14.1955     1.0             0.7051530414567997   
  8113   20617      77.34    1          0.1892   896.792   6.1939999E10    0.7794    0.7794    4.335    0.05605   0.0501458    6.43825E-7   1.39295E-6   0.0501458    0.108493     0.0673332           -99.0                     -99.0            4.38515     1.0             0.9885636751308392   
