# ID                            RA               DEC  
  EGSIRAC_J142056.68+531533.6   215.2361966      53.2593485      
  EGSIRAC_J142056.69+530109.3   215.2362315      53.0192573      
  EGSIRAC_J142056.70+530753.8   215.236271       53.1316215      
  EGSIRAC_J142056.70+530015.0   215.2362858      53.0041683      
  EGSIRAC_J142056.71+530122.4   215.2362978      53.0228918      
  EGSIRAC_J142056.71+530257.4   215.2363054      53.0493017      
  EGSIRAC_J142056.71+531452.0   215.2363076      53.2477889      
  EGSIRAC_J142056.71+531141.5   215.2363252      53.194861       
  EGSIRAC_J142056.71+530455.8   215.2363316      53.0821826      
  EGSIRAC_J142056.72+531039.4   215.2363507      53.1776308      
  EGSIRAC_J142056.74+531330.6   215.2364397      53.2251911      
  EGSIRAC_J142056.76+530951.7   215.2365294      53.1643718      
  EGSIRAC_J142056.76+531053.0   215.2365314      53.1814055      
  EGSIRAC_J142056.76+525920.1   215.2365332      52.9889262      
  EGSIRAC_J142056.77+530630.0   215.2365421      53.1083467      
  EGSIRAC_J142056.77+530406.2   215.2365435      53.0684124      
  EGSIRAC_J142056.79+530548.8   215.2366344      53.0968892      
  EGSIRAC_J142056.81+531243.2   215.2367384      53.2120274      
  EGSIRAC_J142056.81+531249.1   215.2367458      53.2136494      
  EGSIRAC_J142056.81+530711.9   215.2367495      53.1199785      
  EGSIRAC_J142056.82+531307.8   215.236772       53.2188599      
  EGSIRAC_J142056.82+530904.1   215.2367794      53.1511505      
  EGSIRAC_J142056.83+531014.5   215.2367926      53.1706965      
  EGSIRAC_J142056.84+530812.0   215.2368474      53.1366755      
  EGSIRAC_J142056.84+530556.4   215.2368514      53.0990144      
  EGSIRAC_J142056.85+525950.0   215.2368765      52.997235       
  EGSIRAC_J142056.85+530643.6   215.2369074      53.1121134      
  EGSIRAC_J142056.87+530253.9   215.2369715      53.048309       
  EGSIRAC_J142056.87+530532.7   215.2369923      53.0924172      
  EGSIRAC_J142056.89+530609.1   215.2370511      53.1025362      
  EGSIRAC_J142056.89+531007.4   215.2370534      53.1687273      
  EGSIRAC_J142056.91+530020.4   215.2371451      53.0056673      
  EGSIRAC_J142056.92+531456.2   215.2371825      53.2489546      
  EGSIRAC_J142056.92+531227.1   215.237186       53.2075312      
  EGSIRAC_J142056.92+530439.6   215.2371894      53.0776698      
  EGSIRAC_J142056.92+530959.3   215.2371949      53.1664816      
  EGSIRAC_J142056.92+530238.6   215.237201       53.0440631      
  EGSIRAC_J142056.92+530119.0   215.2372051      53.0219473      
  EGSIRAC_J142056.93+530214.4   215.2372188      53.0373347      
  EGSIRAC_J142056.93+530359.6   215.2372304      53.0665651      
  EGSIRAC_J142056.94+530601.8   215.2372781      53.1005172      
  EGSIRAC_J142056.94+531420.1   215.237287       53.2389377      
  EGSIRAC_J142056.95+525926.3   215.2373007      52.9906569      
  EGSIRAC_J142056.95+531148.7   215.2373123      53.1968616      
  EGSIRAC_J142056.95+530717.6   215.2373209      53.1215594      
  EGSIRAC_J142056.96+531136.9   215.2373339      53.1936099      
  EGSIRAC_J142056.96+531114.5   215.2373737      53.187382       
  EGSIRAC_J142056.97+530832.9   215.2374024      53.1424755      
  EGSIRAC_J142056.97+530926.0   215.2374081      53.157226       
  EGSIRAC_J142057.00+530224.8   215.2375049      53.0402361      
  EGSIRAC_J142057.01+531319.8   215.2375829      53.2221698      
  EGSIRAC_J142057.02+530010.2   215.2376191      53.0028409      
  EGSIRAC_J142057.03+530140.1   215.2376549      53.0278113      
  EGSIRAC_J142057.07+530934.2   215.2378291      53.1595182      
  EGSIRAC_J142057.07+531051.8   215.2378321      53.1810803      
  EGSIRAC_J142057.08+530104.6   215.2378551      53.0179684      
  EGSIRAC_J142057.09+531021.6   215.2378924      53.1726847      
  EGSIRAC_J142057.10+531325.6   215.2379193      53.223781       
  EGSIRAC_J142057.10+530620.0   215.2379308      53.1055671      
  EGSIRAC_J142057.10+530722.0   215.2379325      53.1227983      
  EGSIRAC_J142057.10+531429.7   215.2379535      53.2416063      
  EGSIRAC_J142057.11+530658.9   215.2379864      53.1163702      
  EGSIRAC_J142057.12+530636.8   215.2380065      53.1102253      
  EGSIRAC_J142057.12+531130.8   215.2380107      53.1919162      
  EGSIRAC_J142057.13+530403.8   215.2380722      53.0677252      
  EGSIRAC_J142057.14+530350.1   215.2381103      53.0639215      
  EGSIRAC_J142057.15+530445.0   215.2381363      53.0791855      
  EGSIRAC_J142057.16+530429.1   215.2381781      53.0747762      
  EGSIRAC_J142057.17+530814.9   215.2382132      53.1374743      
  EGSIRAC_J142057.18+530052.6   215.2382537      53.0146113      
  EGSIRAC_J142057.19+530908.5   215.2382934      53.1523713      
  EGSIRAC_J142057.19+530201.6   215.2383282      53.0337795      
  EGSIRAC_J142057.20+530013.6   215.2383726      53.0037876      
  EGSIRAC_J142057.22+531444.9   215.2384254      53.2458237      
  EGSIRAC_J142057.22+531103.9   215.2384303      53.18442        
  EGSIRAC_J142057.22+530848.4   215.2384382      53.146785       
  EGSIRAC_J142057.22+530551.9   215.2384574      53.0977645      
  EGSIRAC_J142057.23+530957.3   215.2384691      53.1659264      
  EGSIRAC_J142057.23+531042.5   215.2384933      53.1784835      
  EGSIRAC_J142057.24+531414.0   215.2385113      53.2372279      
  EGSIRAC_J142057.26+530337.3   215.2385968      53.0603872      
  EGSIRAC_J142057.27+531356.0   215.2386513      53.2322455      
  EGSIRAC_J142057.27+531523.0   215.2386638      53.2563996      
  EGSIRAC_J142057.28+530914.4   215.2387035      53.1540183      
  EGSIRAC_J142057.29+531217.2   215.2387418      53.2047866      
  EGSIRAC_J142057.31+530005.2   215.2388093      53.001458       
  EGSIRAC_J142057.32+531302.0   215.2388447      53.2172253      
  EGSIRAC_J142057.33+530000.0   215.2389072      53.0000061      
  EGSIRAC_J142057.34+530557.3   215.2389439      53.0992763      
  EGSIRAC_J142057.35+531039.2   215.2389787      53.1775573      
  EGSIRAC_J142057.36+530141.7   215.2390288      53.0282511      
  EGSIRAC_J142057.37+530457.2   215.2390713      53.0825642      
  EGSIRAC_J142057.38+530942.1   215.2390857      53.1617044      
  EGSIRAC_J142057.39+530606.3   215.23916        53.1017757      
  EGSIRAC_J142057.40+531241.9   215.2391795      53.2116601      
  EGSIRAC_J142057.40+530312.7   215.2391829      53.0535457      
  EGSIRAC_J142057.40+531027.6   215.2391865      53.1743594      
  EGSIRAC_J142057.40+530642.1   215.2391976      53.1116991      
  EGSIRAC_J142057.40+530946.9   215.239204       53.1630469      
  EGSIRAC_J142057.41+531314.1   215.2392088      53.2205859      
  EGSIRAC_J142057.42+525934.2   215.2392765      52.9928477      
  EGSIRAC_J142057.42+531438.1   215.2392786      53.2439356      
  EGSIRAC_J142057.42+530523.7   215.2392804      53.0899311      
  EGSIRAC_J142057.47+531441.9   215.2394653      53.2449995      
  EGSIRAC_J142057.47+530423.2   215.2394911      53.0731355      
  EGSIRAC_J142057.47+530710.4   215.2394926      53.1195746      
  EGSIRAC_J142057.48+531237.3   215.2395062      53.2103618      
  EGSIRAC_J142057.48+531016.0   215.2395095      53.171123       
  EGSIRAC_J142057.48+530536.4   215.2395252      53.0934567      
  EGSIRAC_J142057.50+531224.2   215.239593       53.2067234      
  EGSIRAC_J142057.51+530740.7   215.2396305      53.1279816      
  EGSIRAC_J142057.51+530545.7   215.2396393      53.0960387      
  EGSIRAC_J142057.53+530226.6   215.2397177      53.0407479      
  EGSIRAC_J142057.57+530320.9   215.2398805      53.0558167      
  EGSIRAC_J142057.58+530508.2   215.2399521      53.0856273      
  EGSIRAC_J142057.61+530400.1   215.2400484      53.0666997      
  EGSIRAC_J142057.61+531322.9   215.2400485      53.2230324      
  EGSIRAC_J142057.61+530049.7   215.2400543      53.0138269      
  EGSIRAC_J142057.61+530937.6   215.2400609      53.1604549      
  EGSIRAC_J142057.61+530153.0   215.240072       53.0314073      
  EGSIRAC_J142057.63+530800.8   215.2401272      53.1335745      
  EGSIRAC_J142057.66+530433.1   215.2402566      53.0758759      
  EGSIRAC_J142057.66+530115.6   215.24027        53.0210175      
  EGSIRAC_J142057.70+530634.5   215.2404174      53.1096016      
  EGSIRAC_J142057.70+530504.3   215.2404343      53.0845551      
  EGSIRAC_J142057.73+530725.6   215.2405657      53.1237807      
  EGSIRAC_J142057.75+525941.5   215.2406323      52.9948871      
  EGSIRAC_J142057.76+531205.1   215.2406758      53.2014367      
  EGSIRAC_J142057.77+530209.1   215.2407126      53.0358638      
  EGSIRAC_J142057.78+530125.3   215.2407746      53.0237148      
  EGSIRAC_J142057.78+531402.5   215.240776       53.2340554      
  EGSIRAC_J142057.78+530035.5   215.2407911      53.0098747      
  EGSIRAC_J142057.79+531349.3   215.2407917      53.2303646      
  EGSIRAC_J142057.79+530706.4   215.240831       53.1184542      
  EGSIRAC_J142057.80+530757.3   215.2408732      53.1325947      
  EGSIRAC_J142057.81+530752.2   215.2409041      53.1311712      
  EGSIRAC_J142057.84+530905.1   215.2410206      53.1514216      
  EGSIRAC_J142057.84+531307.5   215.2410219      53.2187658      
  EGSIRAC_J142057.84+531130.7   215.2410284      53.1918643      
  EGSIRAC_J142057.84+531248.4   215.2410372      53.2134444      
  EGSIRAC_J142057.85+530439.3   215.2410696      53.0775996      
  EGSIRAC_J142057.85+531303.9   215.2410761      53.2177543      
  EGSIRAC_J142057.86+530716.9   215.2411086      53.1213861      
  EGSIRAC_J142057.89+530450.7   215.2412131      53.0807529      
  EGSIRAC_J142057.90+531520.9   215.2412702      53.2558271      
  EGSIRAC_J142057.92+525911.6   215.2413481      52.9865641      
  EGSIRAC_J142057.92+530835.6   215.2413628      53.1432407      
  EGSIRAC_J142057.92+525917.3   215.2413697      52.9881521      
  EGSIRAC_J142057.93+530653.8   215.2413777      53.1149584      
  EGSIRAC_J142057.93+530332.6   215.2413962      53.0590642      
  EGSIRAC_J142057.94+531545.4   215.2414571      53.2626246      
  EGSIRAC_J142057.98+530735.4   215.2415956      53.1265089      
  EGSIRAC_J142058.01+530038.1   215.2417288      53.0106093      
  EGSIRAC_J142058.01+530225.1   215.2417414      53.0403291      
  EGSIRAC_J142058.02+530639.3   215.2417533      53.1109334      
  EGSIRAC_J142058.02+531214.9   215.2417582      53.2041567      
  EGSIRAC_J142058.02+530548.9   215.2417812      53.0969441      
  EGSIRAC_J142058.03+531029.4   215.2418006      53.174859       
  EGSIRAC_J142058.03+531016.8   215.2418223      53.1713562      
  EGSIRAC_J142058.04+531336.2   215.2418557      53.2267284      
  EGSIRAC_J142058.05+530018.3   215.24188        53.0050927      
  EGSIRAC_J142058.05+530631.4   215.241889       53.1087241      
  EGSIRAC_J142058.06+525927.3   215.2419181      52.9909267      
  EGSIRAC_J142058.06+530300.8   215.2419248      53.050228       
  EGSIRAC_J142058.11+531126.3   215.2421403      53.190652       
  EGSIRAC_J142058.12+530923.9   215.2421676      53.1566628      
  EGSIRAC_J142058.12+531004.4   215.2421971      53.1679126      
  EGSIRAC_J142058.13+530137.4   215.2422286      53.0270759      
  EGSIRAC_J142058.13+530404.2   215.2422394      53.0678334      
  EGSIRAC_J142058.16+530803.7   215.2423609      53.1343752      
  EGSIRAC_J142058.17+531011.2   215.2423753      53.169798       
  EGSIRAC_J142058.18+530659.8   215.2424535      53.1166192      
  EGSIRAC_J142058.21+530102.0   215.2425421      53.0172394      
  EGSIRAC_J142058.21+530940.3   215.2425434      53.1612105      
  EGSIRAC_J142058.22+531223.5   215.2425885      53.2065285      
  EGSIRAC_J142058.23+530328.2   215.2426442      53.0578339      
  EGSIRAC_J142058.24+531548.0   215.242687       53.2633464      
  EGSIRAC_J142058.24+530005.3   215.2426994      53.0014935      
  EGSIRAC_J142058.24+531112.9   215.2427059      53.1869279      
  EGSIRAC_J142058.26+530632.9   215.2427771      53.1091591      
  EGSIRAC_J142058.26+530412.6   215.2427877      53.0701843      
  EGSIRAC_J142058.27+530229.5   215.2428022      53.0415497      
  EGSIRAC_J142058.29+531148.8   215.2428918      53.1969144      
  EGSIRAC_J142058.30+530158.1   215.242942       53.032816       
  EGSIRAC_J142058.32+530958.3   215.2430042      53.166206       
  EGSIRAC_J142058.33+530017.4   215.2430737      53.0048576      
  EGSIRAC_J142058.34+530909.8   215.2430945      53.1527238      
  EGSIRAC_J142058.35+530954.9   215.2431628      53.1652548      
  EGSIRAC_J142058.37+530433.5   215.243216       53.0759748      
  EGSIRAC_J142058.38+530304.2   215.2432794      53.051184       
  EGSIRAC_J142058.39+530916.2   215.2433153      53.1545007      
  EGSIRAC_J142058.40+530123.9   215.2433544      53.0233152      
  EGSIRAC_J142058.40+530727.2   215.2433643      53.1242251      
  EGSIRAC_J142058.40+530851.1   215.2433702      53.1475552      
  EGSIRAC_J142058.41+531228.8   215.2433774      53.2080066      
  EGSIRAC_J142058.41+530334.5   215.2433948      53.0596087      
  EGSIRAC_J142058.41+530627.7   215.2433972      53.1077115      
  EGSIRAC_J142058.41+525952.9   215.2434128      52.9980459      
  EGSIRAC_J142058.42+530533.1   215.2434183      53.0925536      
  EGSIRAC_J142058.43+525930.1   215.2434591      52.9917212      
  EGSIRAC_J142058.43+531434.2   215.2434684      53.2428336      
  EGSIRAC_J142058.43+531458.8   215.2434987      53.2496833      
  EGSIRAC_J142058.44+530738.7   215.2435377      53.1274228      
  EGSIRAC_J142058.44+531242.2   215.2435414      53.2117438      
  EGSIRAC_J142058.46+531518.7   215.2435846      53.2552048      
  EGSIRAC_J142058.47+530309.3   215.2436461      53.0526048      
  EGSIRAC_J142058.47+530556.0   215.243663       53.0989066      
  EGSIRAC_J142058.48+530711.9   215.2436801      53.1199955      
  EGSIRAC_J142058.48+530614.4   215.2436927      53.1040087      
  EGSIRAC_J142058.48+530444.8   215.2437012      53.0791328      
  EGSIRAC_J142058.49+530843.9   215.2437246      53.1455338      
  EGSIRAC_J142058.50+531020.1   215.2437605      53.172265       
  EGSIRAC_J142058.52+530151.7   215.243837       53.0310312      
  EGSIRAC_J142058.52+530248.6   215.2438642      53.0468476      
  EGSIRAC_J142058.53+530232.5   215.2439045      53.0423616      
  EGSIRAC_J142058.53+530222.9   215.2439142      53.0397214      
  EGSIRAC_J142058.54+531201.9   215.2439234      53.2005508      
  EGSIRAC_J142058.54+530118.0   215.2439358      53.0216672      
  EGSIRAC_J142058.55+530035.1   215.2439808      53.0097771      
  EGSIRAC_J142058.56+531030.1   215.2440101      53.1750496      
  EGSIRAC_J142058.56+530113.3   215.2440358      53.0203636      
  EGSIRAC_J142058.58+525916.4   215.2441017      52.9879128      
  EGSIRAC_J142058.58+531154.0   215.2441239      53.1983471      
  EGSIRAC_J142058.59+531313.6   215.2441287      53.2204502      
  EGSIRAC_J142058.59+531433.3   215.2441639      53.2425874      
  EGSIRAC_J142058.60+530321.6   215.2441668      53.0560174      
  EGSIRAC_J142058.60+530014.3   215.2441758      53.0039764      
  EGSIRAC_J142058.61+530625.0   215.2442199      53.1069687      
  EGSIRAC_J142058.61+531441.9   215.2442298      53.244985       
  EGSIRAC_J142058.62+531300.2   215.2442862      53.2167339      
  EGSIRAC_J142058.63+531327.9   215.2443105      53.2244232      
  EGSIRAC_J142058.63+530732.2   215.2443142      53.1256117      
  EGSIRAC_J142058.63+531206.2   215.2443202      53.2017344      
  EGSIRAC_J142058.65+531530.6   215.2443754      53.2585006      
  EGSIRAC_J142058.66+530932.4   215.2444267      53.1590173      
  EGSIRAC_J142058.66+530253.9   215.2444477      53.0483177      
  EGSIRAC_J142058.67+530423.2   215.2444932      53.0731386      
  EGSIRAC_J142058.68+531222.3   215.2445261      53.2062128      
  EGSIRAC_J142058.68+531241.5   215.2445268      53.2115503      
  EGSIRAC_J142058.70+531448.1   215.2445834      53.2467185      
  EGSIRAC_J142058.72+530352.3   215.2446871      53.0645311      
  EGSIRAC_J142058.72+530055.0   215.2446893      53.0152949      
  EGSIRAC_J142058.73+531059.9   215.2447127      53.1833161      
  EGSIRAC_J142058.73+531549.4   215.2447409      53.2637431      
  EGSIRAC_J142058.74+530154.7   215.2447549      53.0318642      
  EGSIRAC_J142058.76+531143.8   215.2448414      53.1955066      
  EGSIRAC_J142058.77+531317.2   215.2449143      53.221471       
  EGSIRAC_J142058.78+531251.3   215.2449279      53.2142543      
  EGSIRAC_J142058.79+530552.9   215.2449766      53.0980504      
  EGSIRAC_J142058.79+525925.0   215.2449802      52.9902794      
  EGSIRAC_J142058.80+531114.7   215.2450078      53.1874235      
  EGSIRAC_J142058.82+530801.0   215.2450857      53.1336319      
  EGSIRAC_J142058.82+530829.0   215.2450858      53.1413974      
  EGSIRAC_J142058.82+531307.5   215.245107       53.2187763      
  EGSIRAC_J142058.82+530653.6   215.2451214      53.1149089      
  EGSIRAC_J142058.84+530159.4   215.2451872      53.0331692      
