#         id100  f100_uncorr_1    f100_corr_1    f100_corr_2     f100_corr_3
#
          12526       0.378296        0.32265        0.32279       0.339551
          12532        3.32531        3.32531        3.32531        3.32531
          12552    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          12556       0.797686       0.739806       0.739259       0.749027
          12560        2.81729        2.75409        2.75382        2.75997
          12572        2.13713        2.11522        2.11536        2.11822
          12580       0.139905       0.132081       0.131781        0.13981
          12581        1.09102        1.07066        1.07064        1.07877
          12582        2.15691        2.12173        2.12015         2.1373
          12586    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          12600      0.0562124      0.0114838      0.0114838      0.0114838
          12610        7.41023        7.41023        7.41023        7.41023
          12611       0.663486       0.663486       0.663486       0.663486
          12613        7.90373        7.83682        7.83681        7.85375
          12615        1.37351        1.32883        1.32896        1.31355
          12623        1.10111        1.09878        1.09892        1.08746
          12625    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          12631      0.0812516      0.0404179      0.0404613      0.0250533
          12632       0.797686       0.816806       0.815276       0.802542
          12633       0.967903        0.98425       0.982073       0.968568
          12635       0.292302       0.267986       0.266654       0.280132
          12636        1.71329        1.71329        1.71329        1.71329
          12640       0.371391       0.325574       0.324869       0.315341
          12646       0.414793       0.404123       0.403341       0.387933
          12648       0.907469        0.85582       0.855961       0.840553
          12649        1.53402        1.57205        1.57026        1.58739
          12656        1.22979        1.20258        1.20265        1.19272
          12663    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          12675        2.76587        2.75509        2.75285        2.73744
          12681       0.727498        0.67658       0.676659       0.661251
          12682        6.22059        6.21421        6.21429        6.22939
          12684       0.171329       0.119841       0.119747       0.104339
          12686       0.858681       0.858681       0.858681       0.858681
          12690        2.69049        2.63122        2.62843        2.63981
          12694          2.365        2.34445        2.34347        2.34818
          12699    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          12704        1.10111        1.08949        1.08962        1.07421
          12717       0.507963       0.462882       0.460282       0.444874
          12725     0.00396125     0.00396125     0.00396125     0.00396125
          12736        1.68202        1.66689          1.667          1.684
          12737        0.99502       0.952052       0.951113       0.935705
          12746        2.61717        2.61129        2.61143        2.59602
          12750        1.89597        1.87704        1.87714        1.88886
          12757        1.06128        1.01923        1.01937        1.02439
          12760        1.45155        1.45155        1.45155        1.45155
          12763       0.663486        0.65282       0.651768       0.666697
