#      id           ra           de         z        ez      z_sp        z_op          fK         dfK        fch1       dfch1        fch2       dfch2        fch3       dfch3        fch4       dfch4         f24        df24         f16        df16        f100       df100        f160       df160        f250       df250        f350       df350        f500       df500        f850       df850       f1160      df1160       f20cm      df20cm         SNR       Mstar         SFR        eSFR        sSFR    goodArea    Type_AGN    Type_SED    Type_FIR
#
13634      188.9208069   62.1933823    0.4967        -1    0.4967      0.84       0.0278     0.00278     0.02644     5.2e-05     0.01844     9.1e-05     0.01748    0.000555     0.01213    0.000713      0.1381    0.006696         -99       1e+10       1.613      0.3686       1.798      0.6673         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.01101     0.00281       5.138   1.101e+10       1.462      0.3924      0.1327           0           0          -1           1
13644      189.1651306   62.1935616     1.774    0.0825        -1      1.62     0.008472   0.0008472      0.0145       4e-05     0.01668     6.2e-05     0.01388      0.0004     0.01035    0.000467      0.1132    0.005529     0.02665     0.00661      0.6991      0.4123       2.433      0.8341       3.791       3.053         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.005806    0.002933       3.595   3.483e+10       45.93       12.78       1.319           1           0          -1           0
13660      189.1493378   62.1937065     1.817    0.2125        -1      1.78    0.0003698   3.698e-05    0.001571     3.5e-05    0.000971     5.9e-05    0.001101    0.000384    0.004436    0.000469     0.02611     0.01118   1.673e-05    0.006118      0.6186      0.3958   1.745e-05      0.9848         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10  -0.0002695    0.002436       1.563   6.918e+08       11.98       7.665       17.32           1           0           0           0
13676      189.1694183   62.1932259     1.048    0.1499        -1      1.02      0.01236    0.001236     0.02182     4.2e-05     0.01781     6.3e-05     0.01296    0.000402     0.01236    0.000473      0.1248      0.0038      0.1111    0.005193       1.346      0.3932       1.561       1.231       8.368       3.771         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.01243    0.002933       4.272   1.667e+10       17.62       7.101       1.057           1           0           0           0
13677      189.2316742   62.1932259    0.5585        -1    0.5585      0.56     0.004699   0.0004699    0.005911     3.3e-05    0.004293     5.4e-05    0.003424    0.000338    0.004005    0.000407     0.02264    0.002615    0.003012    0.006643      0.8135      0.3491      0.1974      0.7047         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.001159    0.002549       2.347   1.047e+09       1.019      0.4342      0.9732           1           0           0           0
13678      189.2561951   62.1932106    0.5946        -1    0.5946      0.49      0.01542    0.001542     0.01486     3.4e-05     0.01081     5.1e-05     0.01014    0.000315    0.008267    0.000371      0.0359    0.004174     0.02342    0.008568        0.64      0.3783        3.25       1.053       4.984       3.487         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.00607    0.002471       3.799   3.467e+09        1.68      0.4422      0.4846           1           0          -1           0
13680      189.3135223   62.1933289     1.224        -1     1.224      1.19      0.01038    0.001038     0.01806     3.3e-05     0.01662       5e-05     0.01224    0.000307     0.01477     0.00035      0.1056    0.004766      0.1198    0.006268       3.035      0.3473       3.993      0.6087       3.197       1.272         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10      0.0132      0.0026       11.21   2.004e+10       29.27       2.611        1.46           1           0          -1           1
13685      189.0199738   62.1930008     2.351      0.65        -1       -99          -99       1e+10     0.00756     4.2e-05     0.01127     6.4e-05     0.01126    0.000436     0.01157    0.000511     0.08203    0.005572   1.903e-10    0.006447      0.2384      0.3012      0.9662      0.7221       3.897       1.336       2.996       1.648         -99       1e+10   3.454e-09      0.8851    2.13e-10      0.5727    0.007438    0.003022       3.772       1e-99       80.58       55.83         -99           1           0           0           0
13686      189.0638428   62.1929359     1.016        -1     1.016      1.03      0.02489    0.002489     0.03831     4.7e-05     0.02991     6.7e-05     0.02335     0.00043     0.02116    0.000497      0.1628    0.006245     0.09787    0.005997       1.916      0.3414       3.984      0.6968       5.213       1.271        3.68       2.968         -99       1e+10       1e-99       1e+10         -99       1e+10      0.0231      0.0027       9.086   4.487e+10        17.6       1.937      0.3922           1           0          -1           1
13688      189.1537018   62.1930161    0.0786        -1    0.0786      0.11        0.302      0.0302      0.1063     5.9e-05     0.07495     7.2e-05      0.0849    0.000402      0.4294    0.000488      0.7001     0.02166      0.3916     0.02051       21.44      0.5243       25.88      0.6629       13.42      0.9206       4.202        1.81         -99       1e+10       1e-99       1e+10         -99       1e+10      0.0602      0.0096       58.43   2.238e+09      0.4091     0.05008      0.1828           1           0          -1           1
13690      189.2095184   62.1930962     1.341     0.177        -1      1.31     0.008318   0.0008318     0.01704     3.9e-05     0.01394     6.1e-05    0.009545    0.000371    0.008584    0.000458     0.05121    0.003855     0.03955    0.006151    0.005362      0.3639       1.666      0.8361         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.007511    0.002443       1.993   2.704e+10       15.12       9.834      0.5592           1           0           0           0
13691      189.2395935   62.1931000     1.013        -1     1.013      0.98     0.004018   0.0004018    0.005464     3.2e-05    0.003793     5.2e-05    0.003082    0.000328    0.002136    0.000393     0.02699    0.003738    0.009885    0.005318      0.1959      0.3759   1.745e-05      0.6462         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.001365    0.002565       0.521   2.754e+09        2.45       4.702      0.8896           1           0           0           0
13697      189.3335266   62.1930008     1.865    0.1755        -1      1.79     0.007311   0.0007311     0.01383     3.2e-05     0.01539     5.1e-05     0.01377    0.000314    0.009174    0.000358     0.06047    0.004122     0.01619    0.007185      0.5799      0.3433      0.6666      0.9952         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.001354     0.00907       1.817    4.92e+10       28.09       15.46      0.5709           1           0           0           0
13698      189.3442078   62.1929588    0.9628    0.1701        -1      0.97      0.01107    0.001107     0.01497     3.3e-05     0.01134     5.2e-05    0.008558    0.000318    0.007571    0.000369     0.04527    0.004031     0.04284    0.007937       1.296      0.4064       3.067      0.6915       4.846       2.112         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.005584     0.01388       5.925   2.301e+10       12.51       6.113      0.5436           1           0           0           1
13709      188.9387512   62.1927834       2.3     0.297        -1       2.3     0.002938   0.0002938    0.003777     4.2e-05    0.003844     7.4e-05    0.003658    0.000484    0.003065    0.000601     0.03445    0.004525         -99       1e+10      0.2505      0.4042   1.745e-05       1.103         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10  -0.0003449    0.002703        0.62   1.629e+10       22.26        35.9       1.366           0           0           0           0
13731      189.1394501   62.1928062     1.156    0.1902        -1      1.16     0.007727   0.0007727      0.0165       4e-05     0.01262     6.3e-05     0.01156    0.000393     0.01067    0.000483     0.07724     0.01563     0.07747     0.01119       1.291      0.6498       1.069      0.4901         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.007967    0.002421       2.951   2.767e+10       11.36       5.237      0.4106           1           0           0           0
